source_run,dataset,mode,crypto_mode,kem_scheme,sig_scheme,n_sequences,total_frames,verification_rows,all_verification_ok,signature_failure_count_sum,decrypt_failure_count_sum,payload_sha256_match_all,fps,mAP_50,mAP_75,mAP_50_95,precision,recall,f1,unique_recall,edge_gpu_power_w,edge_gpu_util,edge_cpu_pct,edge_ram_mb,server_gpu_power_w,server_gpu_util,server_cpu_pct,server_ram_mb,server_gpu_energy_j,net_upload_MB,pre_crypto_upload_MB,net_download_MB,pre_crypto_download_MB,crypto_expansion_ratio,net_avg_rtt_ms,net_avg_server_ms,handshake_ms_client,handshake_ms_server,handshake_rtt_ms,avg_sign_ec_ms,avg_sign_pq_ms,avg_encrypt_ms,avg_decrypt_ms,avg_verify_ec_ms,avg_verify_pq_ms,avg_server_decrypt_ms,avg_server_verify_ec_ms,avg_server_verify_pq_ms,avg_server_sign_ec_ms,avg_server_sign_pq_ms,avg_server_encrypt_ms,sign_pq_p50_ms,sign_pq_p95_ms,sign_pq_p99_ms,encrypt_p50_ms,encrypt_p95_ms,encrypt_p99_ms,rtt_p50_ms,rtt_p95_ms,rtt_p99_ms,sign_pct,encrypt_pct,network_pct,throughput_mbps,goodput_mbps,chunk_rate_hz,bandwidth_overhead_pct
20260526_160123_cloud_baseline_mot17_full_suite,mot17,cloud_baseline,pqc,ML-KEM-768,ML-DSA-87,7,5316,7,True,0,0,True,7.551697066213154,0.7380300020467594,0.4758247419292903,0.45116033149655344,0.6910965848282794,0.7797265855410386,0.7249408551912541,0.9524993578714935,5.835388325494324,0.0032403180894279263,4.999578246377238,1224.0137416595683,43.01230541992766,9.183343082249403,0.4044008335746298,4143.520034112854,5916.672159904998,381.38114275251115,211.07787799835205,10.885555267333984,2.674114636012486,1.8175103356276783,108.9319365659416,73.06653354845578,60.051345149986446,0.8637567183801106,6.096375440912587,0.7223177656840439,3.251629250861233,6.927934159016108,0.3515728252924902,0.48197968090808446,0.7375523576016506,3.260632981257006,0.7804215098533314,0.834330474716117,0.11891173744731195,0.23822693255931157,0.20137641508655682,3.026845582228686,4.859977608845967,6.163505002623424,6.910414152246501,8.011801421941657,8.603020703220475,30.375763293035863,32.2655544464593,33.09748652789738,13.437206407875989,17.029322885112133,69.53347070701189,4.801913627812807,2.5909093482310217,12.128711953232624,85.59656851869053
20260526_160123_cloud_baseline_mot17_full_suite,mot17,cloud_baseline,classical,CLASSICAL,CLASSICAL,7,5316,7,True,0,0,True,7.7146948806774605,0.7380300020467594,0.4758247419292903,0.45116033149655344,0.6910965848282794,0.7797265855410386,0.7249408551912541,0.9524993578714935,5.798852329700167,0.0013447079236552921,5.146898376305033,771.5000808439366,42.19838064880258,9.218922447456626,0.39719898276859983,3759.8971629575826,5771.066222055168,375.42105538504467,211.07787799835205,4.925445556640625,2.6741136823381697,1.7788889549000475,108.11250126131462,73.17735899523,61.314126958937514,0.39602762886456083,5.698794133162925,0.7760010799678366,0.0,7.477523170043455,0.28895194808623864,0.5238018215820478,0.0,3.209156909269091,0.7857553082600572,0.0,0.12031421597918046,0.0,0.11377231938094366,0.0,0.0,0.0,7.313806197739074,9.314566376685564,10.021220813172736,30.595686827224814,32.559889970296936,34.6800661477294,3.6856906589563043,19.761677121795497,76.5526322192482,4.65335808319208,2.6143972295229303,12.269627476462082,77.99643240422161
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L1,Falcon-1024,7,5316,7,True,0,0,True,11.402850868330843,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.4621661024210715,0.0021075274707716427,8.471510331493123,2261.323742916899,41.804550241583115,5.122452205888465,0.22477255169372906,3775.8534056900285,3850.7990183914258,143.35786478860038,80.02077538626534,3.0319910049438477,1.087487084524972,1.7948975784832755,73.16976175285922,48.32231572872163,104.55042655424526,19.141815868871554,49.933405983860474,0.557370639060515,2.022747615634474,4.104070889839645,0.25014872582903896,0.45218561866129114,0.41907403674632565,2.2099512745011847,0.5725403172094198,0.6369057927849611,0.11192733745935726,0.6359056640544326,0.12306472762592058,1.987774407358042,2.4795498233288527,2.6559905212239494,3.8922918860667517,5.707019366257425,6.531477569535907,19.35736658415624,28.054473780900764,30.773512737707243,13.105514636209408,15.006896472527513,71.88758889126306,4.536787682952185,2.5073871126400014,16.628115939029318,81.1405419717776
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L1,Falcon-512,7,5316,7,True,0,0,True,11.536729872769952,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.466843980472922,0.0027336860670194,8.487765024577223,2264.5775549532914,42.31732505842624,5.182601758578343,0.2232938131035449,3775.9692431860854,3876.0139289360554,142.87642874036516,80.02077538626534,2.550578934805734,1.0874802725655692,1.7873955530646153,72.85299464629773,48.23638412760501,92.17606818613906,7.168754890915894,38.16809312030229,0.5586626786449175,1.6018730360143045,4.09571768984684,0.24019498877608317,0.4509821435797739,0.3429632374370383,2.219881052312474,0.5727316148149285,0.5835571055590295,0.11182209979148562,0.3677681724710455,0.11167544677665184,1.5422482642212085,2.0024919782632162,2.224376296424972,3.8743526009576663,5.700236992977027,6.500923773273826,19.30924700699214,28.100304290963702,31.06613798440058,11.352978711917574,15.190467068018974,73.45655422006345,4.535477599291199,2.52570204581221,16.941367883990882,79.66704709042486
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L1,Falcon-padded-1024,7,5316,7,True,0,0,True,11.427096381990225,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.611340449286778,0.0071351761284318,8.474465531889212,2266.3289757805273,41.606926234403254,5.112639226355346,0.223082923021398,3776.3564189002727,3841.5623496323738,143.3651247024536,80.02077538626534,3.039292335510254,1.0874756404331751,1.7950101474715674,73.4542800369754,48.37572452549673,105.30784920722779,19.401792170745985,50.1908566414689,0.5623096355172953,2.017756738679555,4.112770674319952,0.26087260697063963,0.4540642490959902,0.4012750119709727,2.2190142723401527,0.5730217721270762,0.630359131401531,0.1111916496639574,0.6493370360642297,0.12363086451548715,1.9523909847651209,2.456582896411419,2.6894650355513607,3.889269727681364,5.724376583072756,6.498941381328871,19.49870740838349,28.29492301233655,31.257894308642815,12.948020327640402,14.956829877854299,72.0951497945053,4.526054031014139,2.500663129634856,16.773023893405004,81.16284454264583
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L1,Falcon-padded-512,7,5316,7,True,0,0,True,11.511918303749676,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.484655357383325,0.0071809104395147575,8.48272542012213,2568.0165774969323,41.95974946131027,5.161091805700349,0.22476898090579386,3777.9806701963266,3863.7378918207805,142.88418892451696,80.02077538626534,2.558293342590332,1.0874741418021066,1.7875165365169536,73.3449661662628,48.55993333430605,95.85364068403752,8.57019561919428,40.57891371693196,0.5570285120885685,1.603372010942596,4.103971538954212,0.24264054015765293,0.4554174515287753,0.32844894823685344,2.2200117781311284,0.5773146041992689,0.583274966698797,0.11254181537184767,0.3732883321678323,0.11208619285087469,1.544730837589928,2.061233762651682,2.2698012187278693,3.875939591255571,5.75591588026977,6.54932375298813,19.490091584165185,28.154451709758916,31.2463183906296,11.246232364080868,15.151664020763418,73.60210361515571,4.504936452964715,2.508429871056227,16.79230170835945,79.69075816486695
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L1,ML-DSA-44,7,5316,7,True,0,0,True,11.604369633917477,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.456986459644734,0.0,8.503884716390901,2521.9624855552684,40.85975672780564,5.219817628255117,0.22253123949732706,3778.919011858042,3770.945374471576,144.2567262649536,80.02077538626534,3.9308421271187917,1.087484632219587,1.8089024110719518,72.75018096799685,48.28686824753597,86.05150900326579,0.7583941554739361,32.090977765619755,0.5577082671608408,1.796119163998289,4.136306649854881,0.26663828355319624,0.44980830681401196,0.4100520910562195,2.2335752132741,0.5722424478495715,0.5649037208067581,0.11000576803742425,0.17511537692720017,0.1417756953880709,1.6975305708391326,2.7336978020944764,3.259177833928593,3.929376302819167,5.7525245688988695,6.519334933920098,19.391379164231672,28.104066567249482,31.102953738339885,12.220698364955606,15.264904197794214,72.51439743725018,4.6666672511983345,2.541010389050602,17.24037842970674,83.89161864621214
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L1,ML-DSA-65,7,5316,7,True,0,0,True,11.553386468591908,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.461714208878718,0.004645354645354643,8.537067708922528,2525.314088725444,40.6801368165104,5.156836241440807,0.22258349923599677,3782.1228669172247,3772.952821161263,144.95119735172815,80.02077538626534,4.625323023114886,1.0874859946114677,1.8197227759038506,73.01988638933514,48.32481021851913,86.14220313306542,0.8135576333318438,31.946754770442134,0.5539163328453184,2.067206599262878,4.147175614400666,0.2816493878934106,0.4504490616915823,0.48499413820756393,2.2462227225297817,0.5734600297251473,0.5867842419408366,0.11119090205048916,0.21490152353858388,0.1563528234663276,1.9010018690356187,3.343563407127346,4.319681831236396,3.916808986105025,5.747274705208838,6.549209137447178,19.51314858253513,28.6072252234361,31.189236195032596,13.343092996837173,15.08116505178981,71.57574195137302,4.696189445214406,2.529092654712214,17.137465541741786,86.01713066085391
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L1,ML-DSA-87,7,5316,7,True,0,0,True,11.415996285133954,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.460246716454682,0.001618235601183214,8.491345959164448,2527.0927834163126,41.689089506034925,5.1425818253913045,0.22338354068919816,3783.467929817483,3846.1029345979982,145.98350729261125,80.02077538626534,5.657681465148926,1.0874899455479212,1.835807803606966,73.28348789218944,48.46926645352121,84.94486614030653,0.8061063875045095,31.710499160302184,0.5582680612299762,2.309740257164614,4.170213705911098,0.30324541398389443,0.45321038769421335,0.6380609944720127,2.2407959469651764,0.5747860868804063,0.6022496035656772,0.11327446896351687,0.2285911482223105,0.18087851767677457,2.159953300308968,3.665481053758412,4.483453241908657,3.9510958761508976,5.7733257400936315,6.605886611754873,19.52964811563492,28.203497012643194,31.220073308103377,14.545257704988222,14.954723221485537,70.50001907352623,4.726029924060456,2.506861921048008,16.682606381055603,89.17682121057192
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L3,Falcon-1024,7,5316,7,True,0,0,True,11.421152085145554,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.462800925437018,0.0047392747114595,8.487451926652774,2525.2502659472116,38.168716192952495,5.151901038487867,0.22356892533787526,3785.354464943063,3609.8918133869397,143.357830456325,80.02077538626534,3.0319288798740933,1.0874824523925781,1.7948967572342482,73.25076948247712,48.354036816551854,163.13548197892183,22.149760453473956,108.87919328386143,0.5569111659619953,2.0187390221021886,4.103512260412275,0.2525348883708238,0.45232998506212885,0.4197112525283083,2.193786790990674,0.5730692842827396,0.633212867126424,0.11303122249665996,0.6518331147628889,0.12545467347928205,1.957007999798017,2.4655562941916287,2.6863362646794746,3.882650419005326,5.700025120417455,6.5136171654532,19.320790422460863,27.62136200389042,30.911359242309988,13.069482880369687,14.99246487544653,71.9380522441838,4.544011123363588,2.510977603557579,16.804410963302242,81.14060362224541
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L3,Falcon-512,7,5316,7,True,0,0,True,11.52665541465077,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.462439430994331,0.0023596029601466,8.499033275046356,2527.1438304957446,37.642535243457374,5.195459568555854,0.22257446185301458,3787.1518338020155,3578.7010915392243,142.87632247379847,80.02077538626534,2.55049010685512,1.0874835423060827,1.7873938162435097,72.63629084816343,48.174343637846604,146.9161824982924,7.70870316773653,92.62429494577061,0.5585600894311618,1.601778348066682,4.100881102292736,0.23880932205731836,0.45126235476773385,0.342793629421932,2.173864653407072,0.5696596595687983,0.5758580571584767,0.111749327279462,0.37242848264234457,0.11315997452108088,1.5444382692554168,2.056019686694656,2.2326400051159516,3.878106163548572,5.746623225110982,6.5304577723145485,19.26675515277045,27.498695333183452,31.250154361032394,11.355367762150776,15.245638726197322,73.39899351165192,4.552286509632515,2.535069533171349,17.003167153007038,79.66664529552916
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L3,Falcon-padded-1024,7,5316,7,True,0,0,True,11.420893510151627,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.459845097492063,0.003613206095120814,8.483368589791564,2527.476969595567,37.453041145053206,5.126899279795839,0.2224270539746638,3787.640382959712,3577.819290785907,143.3651225226266,80.02077538626534,3.0392939703805104,1.0874840872628349,1.7950101223153314,73.24477546138812,48.17695253241683,161.87274207394304,23.70330913081056,107.82357387887758,0.5570960554323031,2.0141053323258835,4.107636758513342,0.2521553920066303,0.4504272542098969,0.3992004747917015,2.1858123279327346,0.5726816397471073,0.6274634706513017,0.11216618891623233,0.6532602829963791,0.12525510141663193,1.9556282786652446,2.4420955767189816,2.601883693465165,3.89293345090534,5.725349870044738,6.520611426260855,19.246666585028173,27.621734501352375,31.016860622342374,12.873961644095749,14.906752965741942,72.21928539016231,4.542025981413519,2.5096332697611254,16.77826483774221,81.16284401951046
20260526_055253_cloud_ag_mot17_full_suite_merged,mot17,cloud_ag,pqc,BIKE-L3,Falcon-padded-512,7,5316,7,True,0,0,True,11.489143566685396,0.6639733477363562,0.32339832493853315,0.3477955096065029,0.6923496839453956,0.7186513747392869,0.6982472265003761,0.9334837951481472,6.461011325245816,0.0,8.483591347352272,2532.4876687371593,37.71137199613394,5.169802133700259,0.22315302425488898,3790.5169540684315,3591.1901705443556,142.8841883795602,80.02077538626534,2.5583086013793945,1.087479863848005,1.7875164953398672,72.9763639520838,48.368471872172044,148.86561599338341,8.312525227665901,94.49788057965979,0.5561797691288687,1.59800522325286,4.1027359612242025,0.24053804852580313,0.4555470361291166,0.33013030953693123,2.1919202370748074,0.5738272328709819,0.5746224603727531,0.11184894410463755,0.3777672576544827,0.11366861970030141,1.5421478476907526,2.0053123190466846,2.204739131099944,3.87185369618237,5.734043387097439,6.535310701999281,19.3471878456154,27.886570552775368,31.458067137653916,11.251304547780478,15.202793760066083,73.54590169215342,4.52763578828113,2.521105186719249,16.853396409116737,79.69074875808231
